checkin_ID,business_id,weekday,hour,checkins
7712,xaqW4NkmUCGRRjmLxiFJ6Q,Fri,7:00,1
7713,9HhdcD2M05egUPUM7qJI3w,Thu,20:00,1
7714,cILk7PnJBxNsMmGhQU2cyA,Fri,22:00,1
7715,ufostEB8B3PC8treZ6FjlQ,Wed,2:00,17
7716,jDlBRNOS7a7ap6M6AA-qIQ,Fri,19:00,1
7717,glRNCvX6BHu2cpdhIyaS4g,Mon,20:00,1
7718,R85cLeVsvN1FketwQ_LyrQ,Mon,20:00,3
7719,ZW0EGqx6jeBe_7ihmLykBQ,Tue,21:00,1
7720,ccGIAOl08zHt2lcn_UxPfw,Mon,1:00,55
7721,dmx8LX_V-vQbgBhFQPLl9A,Fri,16:00,1
7722,k80MhWHbL8evRciOXdgpxA,Wed,0:00,1
7723,sPofLIXU9Ifot1n3iAOZHQ,Sat,3:00,1
7724,pDwpui_M8LZ5I6DaXUDVmg,Sat,1:00,4
7725,91H2OMyaoyTLuQjVDmJsag,Fri,22:00,1
7726,0xyqLvtr0Zbr4G-gML-QmQ,Wed,0:00,26
7727,QbXdyq2ud5eYCpjL-nVLfg,Sat,15:00,1
7728,kviNaI_LfaR1i1bcr3H_4Q,Fri,0:00,1
7729,aGv1dZ52QWpM8W59f9gqhQ,Fri,6:00,1
7730,TKV7t05N5miJd1YPF6u9_g,Wed,23:00,1
7731,S_bG5WWbtNXhhY9Y0GTcSg,Sun,20:00,22
7732,aPfz__ia-2pPzdBuLkMoLg,Fri,19:00,3
7733,kRSTvmQaiWB2Dk5dhxat7g,Fri,0:00,1
7734,s4_C3VdPw3qFlmxykXa26Q,Tue,15:00,1
7735,_qyMW3Pme2F--1Q2U0WKWg,Sat,20:00,4
7736,9Oz8tnx8130rT7E67NDQKw,Thu,18:00,1
7737,d9wSnfW2kaJR-_auyK9G4A,Sat,16:00,6
7738,T70pMoTP008qYLsIvFCXdQ,Mon,7:00,1
7739,MIWWPt3ObGwV7Ii8hR9-NA,Mon,0:00,2
7740,4H_MjEd3amnThjyVCSTcUQ,Sat,0:00,1
7741,d6CDmV1xLFN_Jd9o_rZrKg,Tue,22:00,1
7742,xI7GN5nujGjlYF9lAMtC1A,Thu,14:00,3
7743,HqSoVfyjETNch22DIrcB8Q,Fri,3:00,3
7744,ewEsfDDDGZFUCpsj4MQAKg,Sat,3:00,3
7745,Mxh8VkSYZzPZYKOs7eh9OQ,Mon,18:00,1
7746,KW3EG4v65QeNqXh4O6tUAg,Sat,17:00,5
7747,rwL3oP-KzrxtjqwDpVOaXw,Sat,16:00,1
7748,rdZRHPoTmKd7fKnEJLjCDA,Mon,7:00,2
7749,ICy-YxFn_DD86_LV0ye5cw,Mon,20:00,1
7750,2zzRwcX5AZZ0BoDZkxOq3A,Fri,23:00,6
7751,FAbb_Cr0IDx0pym74xZjjw,Wed,16:00,1
7752,r_UtfV_VFdv8f7Lm783JCg,Wed,23:00,1
7753,7jqiijXWPqP2Ju1_F79Dhg,Sat,12:00,1
7754,IsCbJlfTsZQv6fFSEbzHVQ,Sat,1:00,2
7755,sDiZIC_-vXBpCjW12OeKcg,Mon,15:00,1
7756,IvbVnHO2Y5w4b61rJ5xHaQ,Mon,21:00,4
7757,agLfHsIkTahE9VRNlSXM1A,Sat,22:00,1
7758,W96qdZsTSJ6iISctEMnDxg,Sat,22:00,2
7759,5ywg1UsnAMTUCnaex0b2sQ,Mon,17:00,1
7760,5qfIiHGbocjrr-atPDkurw,Fri,22:00,3
7761,ow-EQiY0uh8jdSJj_ak-Ng,Sat,16:00,1
7762,2grUKFXvHC9PKXKqWOuTcg,Tue,17:00,1
7763,hW6f9oaAHfELG_e0Ebt5Rw,Tue,1:00,5
7764,AwmLDzqJ0aMGZTYYoZnxWg,Sat,0:00,1
7765,im7Mo13Z2Xe_mymVKfwz6g,Fri,21:00,1
7766,UT9KnZ288uwsz4pxzUVzIQ,Wed,19:00,9
7767,mbhq7eEXnUJ3iIQpUFKYlA,Mon,3:00,3
7768,qFZ7ReYNpjHuvSxOqXqHMg,Sat,4:00,35
7769,cwp48KVpq0e0NfvrG2qPsA,Wed,16:00,2
7770,FoU5sNX7QPKahchxd0gHkQ,Mon,0:00,1
7771,qZjJsM5SpIkggIygDECyMA,Sat,22:00,1
7772,RI09fylw-_70RN6190LikA,Sat,19:00,2
7773,1iDBWrwjfk4w_ThhL_qTYQ,Wed,4:00,1
7774,BvMyYx2WLQufhcvJ5DBG1A,Fri,18:00,1
7775,tC-NwTuQGb37uIrZLFRLiQ,Wed,20:00,1
7776,GdgGAINCqMXqcuKd2nKEBg,Sun,20:00,83
7777,gTzBrOVpzlRGi9po3UzcJQ,Fri,16:00,1
7778,exTYZt26GbJqaJqiTgCy8w,Sun,12:00,1
7779,81-wh-qHg2hvwHQBjC0Q-w,Wed,5:00,3
7780,Xjp4BhSCg2LeuW-W-jDykg,Thu,16:00,1
7781,mISfQv_it_TCXpFf4BFzaw,Wed,5:00,1
7782,MfWBM8gcsUn7RC_PmhsHhw,Thu,19:00,6
7783,LN0JGAl8Rr_r_5t_X8Kz6g,Thu,16:00,1
7784,gMONN1bKUHlNKPrYGSADLQ,Fri,22:00,2
7785,na4Th5DrNauOv-c43QQFvA,Fri,22:00,297
7786,-7H-oXvCxJzuT42ky6Db0g,Sat,20:00,20
7787,0Hemgm6gwrO64fDEWEW4vg,Sun,22:00,7
7788,xBxDMEkFK5GBhiy-8gGE9w,Sat,1:00,3
7789,RXVZAm7xAG4riTUqbHK86Q,Wed,21:00,2
7790,Xjnet7HhFvOYrjwD9055CA,Sun,16:00,2
7791,OtGSQQzV7uF8XPAsNIh7Bw,Thu,16:00,1
7792,rUq7zZc-dWzC9H3KOPnsMQ,Wed,22:00,3
7793,8aAf-4F1yEz0sHzcP8xWGA,Fri,20:00,3
7794,JX9XWEV_9_N1EIcEF35c9w,Fri,17:00,1
7795,6iOD_TpMUsOWNNrXOtH8nA,Tue,18:00,3
7796,qJEtXdrOQeo9py0Wqr6LKQ,Sun,18:00,3
7797,h7Mw3lNMGttGNlNs68Bucw,Sun,21:00,4
7798,RJtVWbYcq5jD8dbMAVWXjg,Sun,19:00,2
7799,sP3MY-Tyn2MxOj7E84-V7w,Sun,20:00,3
7800,S7iacpBCVk1oLgn-Jek31Q,Tue,23:00,1
7801,tiQQqJ5ymf_XWzyF9ywArw,Thu,17:00,1
7802,cw9Vp_nxdgH5KzYuu1AC2Q,Sat,2:00,2
7803,4EO19pZecHc3cF7kiEkdJA,Wed,16:00,1
7804,0d6kx6Jlocw77y1J9nbqMA,Fri,19:00,30
7805,5XuJERFmui0VzVOw-HNQKQ,Fri,16:00,1
7806,vVAX0V_YMTRv_TVgwuJLcw,Sun,18:00,1
7807,Nh5gWjOzKQOb8kSq48uaoA,Sat,3:00,1
7808,CUGPOzeBRz84cdIOGSXcLw,Sat,23:00,6
7809,5FiuxRWs-indyk2Y9imkSg,Thu,6:00,1
7810,ovUpJb8MrUGae9I7nqJKVg,Fri,3:00,4
7811,xiGM1EfkRqZBBf1tuyr1vQ,Wed,14:00,6
7812,T0Uw6vwwfO3el29wBoDamQ,Sun,21:00,56
7813,U-a61zpbsDNVtKm9W1aqLw,Tue,20:00,4
7814,JVK8szNDoy9MNiYSz_MiAA,Sun,23:00,1
7815,T5kG7e63YFDrNxEfNKBV_Q,Thu,20:00,111
7816,E4JyAzB5_2quptwtemyhYA,Fri,17:00,57
7817,0Rw40S_OgNnoeGq9nQ5oGA,Fri,22:00,2
7818,8aMRTp_ue5FPI1I00gnhrw,Wed,21:00,2
7819,wfYWV1ESvqVpyWb-qgmFfQ,Wed,19:00,1
7820,cCDM9fVc0z2WBEkmpY6DZQ,Fri,12:00,1
7821,os_m94NtcG7JQg095WdggQ,Wed,17:00,1
7822,Q5quFX0pHMyTcFahqdYgUQ,Mon,23:00,1
7823,PglC8rgguMIlT621p1BLdQ,Thu,0:00,5
7824,TROUqSvbVudUkXq5yr27lg,Fri,1:00,2
7825,p0iEUamJVp_QpaheE-Nz_g,Mon,19:00,62
7826,wc283PoGTUyDZAPfMFSwlA,Mon,22:00,1
7827,Il8mWKd5t0W-uzkKMrAIyw,Sun,7:00,1
7828,Rs1P2TXhuieeVQCsmInh8A,Tue,5:00,3
7829,3HVbyqNpCbKWZ5ZNRIpO-A,Sat,17:00,3
7830,o9eCBKbGa0zrEEm7CFGdHw,Thu,17:00,2
7831,MCRF1gSzlP-_5JUlB8cYWA,Wed,22:00,2
7832,Ch--GjEA0bZ7e872IClIxQ,Wed,5:00,1
7833,UqSHCV1tXWZTREoSa3Sp7Q,Sun,22:00,1
7834,Wf7AV7JbR52qABil0bU8NA,Sat,23:00,2
7835,K6XpJVc2i_gNV8zdQ0NZoA,Sun,4:00,1
7836,6tTv835MSguUBDpDtVRvMA,Thu,20:00,1
7837,dQD0zSR7VEVF-mUoMjdD_g,Sat,19:00,1
7838,2GfKCR3S8I2m0iiyEd3sKA,Mon,1:00,1
7839,fercXJpucosaQr-1NdlSSg,Sun,7:00,2
7840,o7Rs_g6oszeB5aCQUHuOXw,Tue,5:00,1
7841,vlFAhxEqLpmaHPsSBr2hMQ,Wed,19:00,1
7842,RhUrhcgYF8c63SrS-byauQ,Wed,23:00,1
7843,w3NUTI95PhX5W-F69CNIYg,Fri,8:00,1
7844,CPi7KGba3x3QjMmIqD4aWw,Sat,0:00,3
7845,rVjPKBRVMFNgFWFCjbIMag,Thu,8:00,3
7846,_vZ7bHaGCjllogiZ7RH17w,Wed,1:00,1
7847,xFSfbErYKKjKU5su_kfvFA,Mon,16:00,1
7848,pjU3gFUGaeNvEM_Q__NjtQ,Wed,14:00,4
7849,x36lkmEp4rs8CZocUn_xTw,Wed,0:00,2
7850,wfBBZLxFvShPFfPv5CiH2g,Fri,21:00,1
7851,Ujn9v6liwPXOBA2wYzaS1A,Tue,12:00,7
7852,hXPUQ_LixjhuUiD33mN6Vg,Tue,14:00,2
7853,ZGl4go6QV0_Vlo89VC4Tbw,Tue,23:00,1
7854,gICgO_5--4_eFosWYL04pQ,Mon,1:00,3
7855,J6VKpVFPlE25NVSt8PUONA,Sat,20:00,8
7856,Q8GBjqGjamI3b2ZaPQNa_Q,Wed,23:00,5
7857,lmarjSTpK1RkyGUJS7a0YA,Sat,22:00,4
7858,p8tMiYOKGSA2EESaxZQaVQ,Sat,21:00,3
7859,bXbCGFk3ZjLcTdQQB-xPyQ,Sat,15:00,4
7860,GXeit8tipzuGqMoYIvQgiA,Wed,18:00,1
7861,iDrlmWvum4yrNhanInOyOQ,Thu,0:00,1
7862,1YQaI6yyWa8jSzP0jJX0tw,Tue,20:00,9
7863,uqDJHY5UAMZgClJLbYBagg,Sat,9:00,1
7864,e5XDHz9FWcFXrcU-BcKxGA,Thu,18:00,3
7865,S4dLodWFIMjDxQKxuzHi3Q,Sun,21:00,2
7866,YpnM-FxJSXjbEPpF6sKhNg,Thu,13:00,1
7867,Bk_5n1l2_Rn_qvRRHFk1pg,Fri,23:00,1
7868,07XD07hgSaC-yZeyKBXSrg,Mon,20:00,1
7869,1oxMj71XiKQjCbRxECzB7w,Wed,18:00,14
7870,m3taaBl26JJIpZq4hguRWQ,Fri,21:00,1
7871,JALpYzMTlwiIcp1s9R4QIw,Fri,17:00,5
7872,rECgTdKelvefty5JIXHDbg,Wed,19:00,2
7873,nHdsHdq35JflGzliWVqG-Q,Fri,17:00,18
7874,Pzf3VFw0MqZjlNjmPTEQtQ,Thu,4:00,3
7875,YyvpjiXO_lQuZxn6wqoPJw,Sun,19:00,4
7876,Gcx4rSqPd3eeNbG83VThrg,Sun,2:00,2
7877,wM3VzZpXNUOxhrgoVUlebw,Sat,0:00,1
7878,VwCtpOYiCKA5VXbKZhCSVA,Tue,2:00,3
7879,mEhW0TYZi1xor_Xp15Fc2w,Mon,0:00,2
7880,jlcnzJ_0Sr2w3l7Z9HaVow,Thu,23:00,2
7881,ZRTKCVOqhcbuY1RyLwhvhQ,Thu,1:00,4
7882,89mK1L6G3YgViFA8dEvSSw,Tue,20:00,1
7883,rskBlUDRTceD5skTS0-tdg,Thu,2:00,2
7884,HsEStDB_LB6x0LuXQ6LP4A,Fri,21:00,1
7885,2yu2vnbkI1cBPe24ys0sEw,Fri,19:00,1
7886,iWLNyADtZsORV58bttRrBQ,Sun,3:00,1
7887,gzvM8aWj5KHAPFn973PEpg,Thu,12:00,2
7888,VmSrPPO2WXmOKjUW7pDGsQ,Fri,15:00,1
7889,pdfQ8bmqlc_KUTImWkcXaw,Sun,17:00,1
7890,ds2BLKATaJrJBFsrVhWxYw,Wed,19:00,1
7891,M5vlrY9d9H_ZFnZa3N6a_g,Sun,21:00,2
7892,RK-OmWQgKMIT5DH0F_RvSA,Tue,21:00,1
7893,bFeRYpzZ81w4y-VazDWdBA,Mon,15:00,1
7894,N_TGw1W-K6XJOUKlyV6ulg,Mon,14:00,2
7895,8VRFTBbjAw1qusLiFLXbKQ,Thu,18:00,1
7896,8PNXDkWz3hyZFi7E4tYhjw,Sat,17:00,1
7897,y4FrlP_Uf5AIGW9NAYWKeA,Thu,22:00,1
7898,C4T3hNVzlMDHR-Bhq3dDNA,Sat,5:00,3
7899,M5gj8a6Qtjy06lh3L5zUqA,Tue,23:00,4
7900,pR2_GYu_6CQ3oBdw_Fux_A,Thu,16:00,1
7901,TYjSbSLYBvz2SIFRUbMtpQ,Sun,3:00,1
7902,rUmJ5moQLQaWA2s99P2MEA,Mon,16:00,4
7903,gnkyosoOepBUqog7iDdggQ,Sat,15:00,2
7904,XpysHbdJ7OQBQTw_U01rnA,Wed,4:00,1
7905,mI5UYpuYxjiumMLgANoa9A,Sun,6:00,2
7906,kQheKQB0DuY9LV6N5F3_aA,Sun,14:00,2
7907,izl2fi4Ya2W3GqpQ928oSQ,Tue,14:00,1
7908,rrC3S5-Xo1YHTuR1gcf8dQ,Tue,19:00,2
7909,rlXgCJVxf5wP4sPhxH_2XQ,Sat,1:00,19
7910,yDIpp2a3J9b0sgUNsTgAhA,Thu,19:00,1
7911,U3f4yqLxJUD4a2_iwz0IMA,Wed,18:00,1
7912,OihvAv7ErOl6kx9Ogaffig,Wed,21:00,1
7913,qaJ-HewyVAQCQ8C_KveZ4g,Sat,18:00,1
7914,Z9ewhosJ8ts7ZcIoOGdUvA,Wed,20:00,1
7915,soqpbgQt0v4BrEOwV03FkQ,Fri,22:00,2
7916,NYf9TKBKPpa1wkA_uwIlfg,Tue,17:00,1
7917,A-apTF3JfkUPR_oeazZC1Q,Sun,21:00,1
7918,RyMc1sBJ_CrI6x8Q8ZbT8g,Wed,0:00,3
7919,R9i4v1iPBCFeqzMkQEcfjQ,Fri,18:00,1
7920,QMKgn9p_hRUlumBDAAfWlA,Wed,9:00,1
7921,_7MQ9tXISbTO6XwV_IV4ww,Thu,16:00,1
7922,qQ5ZxL5qq0-cv_pAmvYStQ,Sun,17:00,1
7923,h9dkFKgCTKBFnFQ8p_Tycg,Fri,21:00,1
7924,Wq0U1L-o-GPkYAukdl3ImQ,Thu,15:00,1
7925,x9NBDLv7hvpQ1mD43BfRMQ,Tue,17:00,3
7926,IO2W0wnHuL7P4KgvEFWnsw,Tue,18:00,1
7927,K-uQkfSUTwu5LIwPB4b_vg,Mon,16:00,2
7928,nxXIBbN1yqSQLSD6Dv-D_w,Sat,1:00,1
7929,g28b-5cvHgB-p8j59f370g,Tue,23:00,10
7930,lOmt6Edj6A4OZBUIUwtI8Q,Fri,0:00,1
7931,KnV-IaFLBNR4aT7c_voXjQ,Fri,3:00,3
7932,Ww5qfd1cx0ArJvV2KcnCsw,Tue,2:00,1
7933,ubt9YKL8nT-1WMu2QLxuNg,Sat,4:00,5
7934,01xXe2m_z048W5gcBFpoJA,Thu,18:00,8
7935,JsE49fqEAChhc7N9qjIl8g,Sat,15:00,4
7936,RBBbPiuvBXXU34TeRy2fWw,Thu,0:00,3
7937,5JrQA9mgp-OnjUr4I_wOJA,Fri,15:00,1
7938,YJGNVEVfX0SQMgBAv-WUOQ,Sat,21:00,1
7939,ogGlctEavEWSVxFQ0ju3Gg,Tue,1:00,1
7940,XLmI1a3JDthshMYA9Qbrkw,Wed,4:00,1
7941,7RTwUpuPFnIHPoTmWJpWhQ,Tue,20:00,19
7942,82TLb6WP9VOyi_l24XHThA,Sun,13:00,2
7943,ERjRWDwIxJWDBJfuWbo4wg,Mon,20:00,2
7944,gSPqD1DR3lzgoaifIhdF_w,Mon,6:00,11
7945,SwDLJ1xZ6mBIjLqEKcNbGA,Wed,16:00,1
7946,DGPo_cIF9fHkfgYQkxhiMQ,Wed,17:00,1
7947,IbEIEM16lqKlA4uiLt6Rew,Fri,17:00,2
7948,nnDLapJk1z2NJE0-XzwMlQ,Wed,3:00,42
7949,cVGRpIaSIObbNYCPqC8snw,Sat,18:00,1
7950,v33d7h_Zw_I9ZSxvPdqtkw,Wed,23:00,2
7951,--9e1ONYQuAa-CB_Rrw7Tw,Thu,1:00,31
7952,t7g-VMFt0zT4laAt-2p6RA,Thu,4:00,13
7953,nofWem0a1oxB2SPB7Wog6g,Tue,23:00,1
7954,foD6m1lhxAAfNEHdUbBpOA,Tue,3:00,2
7955,PaF9DsA8aQSSKXSJxdd8lA,Mon,10:00,1
7956,_awu1HfNZWgBo6z9RU2CLA,Fri,23:00,7
7957,T9r-6274tdT-GpZtlluBKA,Mon,1:00,1
7958,XX5DlErcTQ8qNb_seI_oBw,Sat,5:00,1
7959,RleTq9ZOSE2ymZwxtRkEtg,Thu,18:00,1
7960,ByZqKWPHtthbujgbxR87yw,Tue,17:00,1
7961,iWzGOHoi83SXM43LcRS18w,Fri,2:00,2
7962,JbopSXzZIy7id23GJsO9pA,Tue,14:00,3
7963,tEdCvTb-dxdBNCasu_XQkw,Thu,22:00,3
7964,w1clLiXOo-yLhNjt5jDBCA,Mon,15:00,1
7965,4rmr5mxXUcv8_toi1byybA,Thu,8:00,1
7966,nEn_kINGiyfVKgaFRdECUQ,Thu,18:00,1
7967,PJ8VJqsTdJno0beARzaTrQ,Sun,0:00,11
7968,goOQKS6lKWT8rmM3SREgjQ,Sat,17:00,1
7969,x3dYPKifvJoRDYvjJxyZAw,Fri,11:00,2
7970,V1Iao2Yardpkbc-WK-mJ4w,Sat,8:00,3
7971,V_35UreRWiOmHUM3WFlX4A,Fri,20:00,4
7972,gEJZ5USuvC1r8_QvSvDCNA,Wed,22:00,1
7973,0fnIjQK6GfMfVFITNFQDTA,Thu,18:00,1
7974,D0P9wdK9W4RhiWWLTNB3EA,Thu,20:00,2
7975,3MGtGtuRTtWaoZx-7pwC_g,Wed,15:00,1
7976,BpjeBrll1yndUdOQrLcJUQ,Sun,0:00,1
7977,nVmVhzPm0CDWemrrPKy4sQ,Sat,3:00,12
7978,Pnv-BffVgfQmXb8y_DEWMQ,Sun,12:00,5
7979,XjP43Fso4cL9pFrYl738sg,Thu,19:00,1
7980,ZJdi1r1VpJ5SSLomRO_33w,Sat,17:00,3
7981,VL9OCgo0YAQildndLGnPjg,Sun,15:00,1
7982,siUIODuleFzSGOkqA_hDcQ,Sun,21:00,2
7983,QgEU46HyDmnPI3GQPBCH9Q,Mon,19:00,1
7984,DGqxvWTexSLYN0u86DCpuA,Tue,20:00,1
7985,Ic8AWI2pF49JhFRp7xiDxw,Tue,0:00,1
7986,cfuFIFZk4u7A48yn3y10Zw,Fri,18:00,3
7987,Em-1D6wCHSQssi4juayAnA,Wed,15:00,1
7988,ljBHfR3BI21EUE6tCWIGdA,Thu,17:00,1
7989,7fxebHYUwIF6CakxSr70iQ,Tue,4:00,29
7990,WbJ1LRQdOuYYlRLyTkuuxw,Thu,2:00,6
7991,GMrwDXRlAZU2zj5nH6l4vQ,Thu,20:00,37
7992,LDL2fcZRrgUFoT1wCgqBdQ,Sat,17:00,1
7993,Qu5i1j1w1V4lhM9qA-VnpA,Sun,22:00,1
7994,BS2nj4dQKvC5oi6ikKvX0A,Fri,19:00,2
7995,ynYEgNimJOyb8dvyr9x0sA,Fri,15:00,1
7996,tc5BQEgvM4JE7xX-C9EgzA,Sat,20:00,2
7997,Rtl6MbWZABlf5sU-Ni72xQ,Sun,18:00,1
7998,GVHCYFp_o3FxzHKebmtdzQ,Thu,2:00,3
7999,8XY513r1JU7x4Rv8A2KVMg,Thu,18:00,1
8000,OEB6connD7XFIyvq_rjI4g,Sun,17:00,2
8001,djW8gh3JJ-__NCxx1YQaHg,Fri,16:00,1
8002,DxzAGrpddzgGmdtNBHgi8g,Tue,1:00,6
8003,qZcKRWui7oUfVJoGl0AIyg,Sat,5:00,1
8004,YhBigRwAFdRPIQxWDjZOrQ,Sat,2:00,1
8005,AfEOC5LlBeMt708QEQUihw,Tue,2:00,11
8006,Jv5NmXlB3XuLR3yk7B8amw,Tue,15:00,1
8007,Bt0kGgIMJ7x0Vi5G14ZhYA,Sat,3:00,3
8008,aEs7Qle2Ah49dwaf3QNU1w,Sun,5:00,2
8009,czx3G3V_f-4ZDg9YKJ0YQA,Wed,4:00,8
8010,0OdZXIKQypu6vplpxFilsA,Mon,15:00,4
8011,887ZV95R-QUkuX9GxaWqaQ,Mon,21:00,1
8012,s3qlN2qXGusJAN9yM80Y2Q,Tue,23:00,2
8013,VqLfftBvRa4CrdcPGW26PA,Mon,16:00,1
8014,EhF2SwQlzMuuXYUooFRo9g,Tue,13:00,7
8015,FzxdbuXZXALR2yNRNx8PUA,Sun,16:00,2
8016,E4AI-kOUlfNYMrEooPsS1g,Tue,1:00,1
8017,M-rqZ56wTGSNoIIsBSlhDA,Sun,17:00,5
8018,KNr82PGRmb6okMoOV0ZrBg,Tue,19:00,8
8019,omCkz2HW0J6SiN_oZnpIqA,Tue,3:00,3
8020,CQswkQBXILfRsusOaO5mYg,Tue,4:00,3
8021,_98ojJ8WyD_3pxus8XQhwQ,Tue,18:00,1
8022,ArzvTos0EuwOrrtEILUDcQ,Thu,6:00,1
8023,RO32EAy8IfnWAm04vCPmzA,Mon,23:00,1
8024,1vEBp-YeAvqg1w19GzYg9w,Mon,18:00,7
8025,Fiq23fXJAcFsobkQaRqIkQ,Sat,3:00,1
8026,HU8saZX4S7pBGbLO6aid7A,Mon,16:00,1
8027,rd8NXOBTsASiXriuooki_A,Sun,23:00,1
8028,AfPfZdZ_YjYERDrqg6OjOA,Sun,0:00,1
8029,TeggG3duunpoy__1Y2SAyQ,Fri,0:00,19
8030,VaLnPWq6cLnK5x2wXBVOKQ,Fri,16:00,2
8031,HJx0usnyVijOom2q73xGIA,Fri,11:00,5
8032,6reAdGIlwbnZuyQpJSkyUw,Thu,14:00,1
8033,dUhYjBM3QHkPKV7Z63ottQ,Fri,22:00,2
8034,YjlCXwWr9xx6TnHmTFCKGQ,Wed,1:00,10
8035,lZMRQoiIBIKtg1KdhIIs6g,Sun,23:00,1
8036,6qw64hPvXaTuI6ePuWWdMA,Tue,0:00,1
8037,XeDLyY2a7nZ3IEY4RYslXA,Wed,16:00,7
8038,E5is30w824GVlsGMs1R3NQ,Tue,16:00,1
8039,eybQrIlcbxnIe8wTShbp3Q,Sat,17:00,1
8040,Nut3ob6m58of2curSbrFWQ,Fri,19:00,1
8041,UYX5zL_Xj9WEc_Wp-FrqHw,Fri,15:00,2
8042,8K5fQnv3YZIIhERyU82UBg,Sun,4:00,6
8043,tD7_aIUTlfzyMoMkXXwiZA,Sun,21:00,1
8044,RTu_YXj2Za0Jf7rsFEcOhw,Wed,5:00,4
8045,h1SkCP4VoHG6tsA7EXViTA,Mon,18:00,8
8046,oi6txZ8-Hj8BU4Dsk4hn5g,Sun,23:00,2
8047,9LlEJRwLgB2phHhBWXp9cg,Tue,0:00,1
8048,EGGdngbmVn-MA7i-6qrprw,Fri,7:00,1
8049,cJ5i4V6_VKjkOeEHD4ENeQ,Fri,6:00,4
8050,m4UwyVCEAx0cyW9AOd1pmw,Sun,20:00,2
8051,wYVHHnA3ttwpbeyjNXopDQ,Sat,18:00,1
8052,1NenPFL_a_D_SSy5s4vP7g,Sat,22:00,1
8053,HSumjjzNb_gltxMe4-zd5w,Mon,23:00,2
8054,fg69aogbeD-GKjmr_4cN4w,Thu,6:00,1
8055,8WBHKj2davW6hhZWlUQ7DA,Sun,2:00,14
8056,hx-oJMNnweYqE5ybU8aiSg,Fri,20:00,1
8057,PRkTf9F0XQ8AD1sZI0irsw,Wed,20:00,2
8058,Rw-xnNlDuwekyMw_THUfGg,Sun,9:00,3
8059,YXdriiIKA4b1nQiRQ4XaDA,Thu,7:00,1
8060,8mcg3eCoh69WqaKKZZF98w,Thu,23:00,1
8061,U8aXUY8fufZUT0jYUgV0EQ,Wed,3:00,3
8062,llCxryWr8j1S39tusYCWxg,Tue,18:00,1
8063,HLym8LvjIfaYzRqv3eqMwQ,Tue,17:00,2
8064,GdE5ZF7XMDyjwBVB_5qszA,Fri,2:00,8
8065,8E8aw_3w8t_FlhyB5sDfwA,Wed,2:00,8
8066,pc7FxH8aTTauzlCYdXjtkg,Mon,4:00,1
8067,cPzIic1AqH1ApTVVaww5hw,Thu,16:00,1
8068,TQWksXNUZyH5_QJmn6Qt_Q,Sat,19:00,7
8069,GdImSBWhHn37TjwFs4lqmw,Mon,18:00,1
8070,k6EQholZjA03b-O6foAPCA,Fri,15:00,3
8071,mJAhCy5XbkaeQqMN05h4Yg,Mon,20:00,5
8072,VCjrZPeRDBNQHq_qFQgclw,Wed,0:00,1
8073,bHF_7tP6cyOqnyU4Xm0gEQ,Sat,12:00,2
8074,2DMxJUDUlHiS7P_GKDPvxw,Sun,22:00,3
8075,4KmrrhtfnngTVFa2d5LAjg,Sat,11:00,13
8076,jvBtMCDY5sjYVaQF5--Q7g,Thu,8:00,1
8077,5xYk23lz0ktdMvzHtohymQ,Fri,22:00,4
8078,AYLxEeVq8NKG2UhcBiggrA,Tue,20:00,3
8079,iqntlaqSCB4hkzTzlPlEmQ,Fri,14:00,1
8080,YyvpjiXO_lQuZxn6wqoPJw,Wed,1:00,4
8081,ClWJgVFGN-tAH-M3z3ax9g,Wed,18:00,2
8082,FFVAGNz3fQ7Mdsupm5uzMw,Thu,23:00,15
8083,P5nkL8y_qllMWbpBU0S_7w,Sat,1:00,5
8084,dtJgUx1oBbk5sXAgF0PBUA,Tue,19:00,1
8085,_cs_J4j8XXyBgihJs83qUg,Fri,22:00,4
8086,7CcWf0Wl7AidEzLDUa6lJg,Fri,0:00,1
8087,epDgoVgwtpgxtiTMTOWajA,Mon,16:00,2
8088,NcNzTKVatkbRkD_G8A891A,Thu,1:00,6
8089,9eqZNBLnNycOWQ2wQEwulQ,Mon,21:00,1
8090,Lu_kDly9VUyD-qPAI3HJNg,Thu,22:00,1
8091,seYvTmOZGJ2IAMdfQa8pkg,Fri,1:00,12
8092,LmYBebTFfft94uYljKptgA,Fri,23:00,1
8093,DN_Mr2qDAWcr2A47-zr00w,Thu,7:00,17
8094,bl2U-rhPusg5BtgORlZTEg,Tue,0:00,1
8095,3gftXYSEdG_Mpw9cpacYyA,Thu,17:00,2
8096,eIZqSeqEbfRRZioG3l4zNA,Wed,12:00,1
8097,KEAfojRAlmhICSUYWsHZ_Q,Sun,22:00,1
8098,uMN3yBzsUbeL7YcYZZ3K5g,Fri,13:00,2
8099,TThMGJrIlO2DTnajFGDlww,Fri,18:00,1
8100,ZgRiDf7AHZcR9jPQ6JZtDQ,Fri,21:00,1
8101,U5pW5iuYdB_8NxEopCnpqQ,Wed,1:00,1
8102,Y_3wdqZUoi8qyW7ZugIQNw,Sat,3:00,2
8103,U1DbgcYqCv2bQ-93J4ATLg,Sat,22:00,2
8104,7XgrpRzI2DsOlzjj7ibQpw,Sat,18:00,2
8105,4lSsfOud7mHk93z64mtLqw,Thu,13:00,1
